TRUEFX:USDCAD,2025-06-09T00:00:00+00:00,1.36921,1.36942,1.36911,1.36936
TRUEFX:USDCAD,2025-06-09T00:01:00+00:00,1.36933,1.36938,1.36918,1.36937
TRUEFX:USDCAD,2025-06-09T00:02:00+00:00,1.36936,1.36937,1.36916,1.3692
TRUEFX:USDCAD,2025-06-09T00:03:00+00:00,1.36929,1.36933,1.36916,1.36918
TRUEFX:USDCAD,2025-06-09T00:04:00+00:00,1.36927,1.3693,1.36909,1.3691
TRUEFX:USDCAD,2025-06-09T00:05:00+00:00,1.36915,1.36929,1.36912,1.36928
TRUEFX:USDCAD,2025-06-09T00:06:00+00:00,1.36919,1.36933,1.36917,1.36932
TRUEFX:USDCAD,2025-06-09T00:07:00+00:00,1.36932,1.36944,1.36921,1.3694
TRUEFX:USDCAD,2025-06-09T00:08:00+00:00,1.3693,1.36941,1.3693,1.36941
TRUEFX:USDCAD,2025-06-09T00:09:00+00:00,1.3694,1.36941,1.36927,1.3693
TRUEFX:USDCAD,2025-06-09T00:10:00+00:00,1.36931,1.36939,1.36919,1.3692
TRUEFX:USDCAD,2025-06-09T00:11:00+00:00,1.36928,1.36937,1.36917,1.3692
TRUEFX:USDCAD,2025-06-09T00:12:00+00:00,1.3692,1.36934,1.36918,1.3693
TRUEFX:USDCAD,2025-06-09T00:13:00+00:00,1.36929,1.36936,1.36921,1.36922
TRUEFX:USDCAD,2025-06-09T00:14:00+00:00,1.36933,1.36936,1.36921,1.36927
TRUEFX:USDCAD,2025-06-09T00:15:00+00:00,1.36936,1.36939,1.36926,1.36928
TRUEFX:USDCAD,2025-06-09T00:16:00+00:00,1.36937,1.36943,1.36926,1.36943
TRUEFX:USDCAD,2025-06-09T00:17:00+00:00,1.36935,1.36943,1.36926,1.36938
TRUEFX:USDCAD,2025-06-09T00:18:00+00:00,1.36928,1.36945,1.36928,1.36944
TRUEFX:USDCAD,2025-06-09T00:19:00+00:00,1.36933,1.36945,1.36926,1.36943
TRUEFX:USDCAD,2025-06-09T00:20:00+00:00,1.36944,1.36967,1.36938,1.36965
TRUEFX:USDCAD,2025-06-09T00:21:00+00:00,1.36964,1.36965,1.36953,1.36962
TRUEFX:USDCAD,2025-06-09T00:22:00+00:00,1.36956,1.36961,1.36945,1.36949
TRUEFX:USDCAD,2025-06-09T00:23:00+00:00,1.36946,1.36958,1.36945,1.36957
TRUEFX:USDCAD,2025-06-09T00:24:00+00:00,1.36946,1.36958,1.36935,1.36938
TRUEFX:USDCAD,2025-06-09T00:25:00+00:00,1.36945,1.36954,1.36936,1.36949
TRUEFX:USDCAD,2025-06-09T00:26:00+00:00,1.3694,1.36957,1.36936,1.36947
TRUEFX:USDCAD,2025-06-09T00:27:00+00:00,1.36957,1.36957,1.36937,1.36948
TRUEFX:USDCAD,2025-06-09T00:28:00+00:00,1.36948,1.36949,1.36935,1.36937
TRUEFX:USDCAD,2025-06-09T00:29:00+00:00,1.36944,1.36945,1.36927,1.36934
TRUEFX:USDCAD,2025-06-09T00:30:00+00:00,1.36937,1.36942,1.36917,1.3692
TRUEFX:USDCAD,2025-06-09T00:31:00+00:00,1.36918,1.36931,1.36917,1.36926
TRUEFX:USDCAD,2025-06-09T00:32:00+00:00,1.36919,1.36929,1.36916,1.36925
TRUEFX:USDCAD,2025-06-09T00:33:00+00:00,1.36924,1.36924,1.36907,1.36909
TRUEFX:USDCAD,2025-06-09T00:34:00+00:00,1.3692,1.3692,1.36897,1.36899
TRUEFX:USDCAD,2025-06-09T00:35:00+00:00,1.36907,1.36917,1.36896,1.36897
TRUEFX:USDCAD,2025-06-09T00:36:00+00:00,1.3691,1.3691,1.36897,1.36897
TRUEFX:USDCAD,2025-06-09T00:37:00+00:00,1.369,1.36908,1.36888,1.36908
TRUEFX:USDCAD,2025-06-09T00:38:00+00:00,1.36898,1.3691,1.36896,1.36908
TRUEFX:USDCAD,2025-06-09T00:39:00+00:00,1.36899,1.36917,1.36899,1.36914
TRUEFX:USDCAD,2025-06-09T00:40:00+00:00,1.36907,1.36918,1.36899,1.36899
TRUEFX:USDCAD,2025-06-09T00:41:00+00:00,1.36899,1.36912,1.36897,1.36909
TRUEFX:USDCAD,2025-06-09T00:42:00+00:00,1.369,1.36926,1.36899,1.36926
TRUEFX:USDCAD,2025-06-09T00:43:00+00:00,1.36924,1.36945,1.36915,1.36941
TRUEFX:USDCAD,2025-06-09T00:44:00+00:00,1.3694,1.36947,1.36927,1.36927
TRUEFX:USDCAD,2025-06-09T00:45:00+00:00,1.36938,1.36939,1.36908,1.36919
TRUEFX:USDCAD,2025-06-09T00:46:00+00:00,1.36909,1.36934,1.36909,1.36925
TRUEFX:USDCAD,2025-06-09T00:47:00+00:00,1.36924,1.36936,1.3691,1.36927
TRUEFX:USDCAD,2025-06-09T00:48:00+00:00,1.36935,1.36935,1.36917,1.36921
TRUEFX:USDCAD,2025-06-09T00:49:00+00:00,1.36922,1.36934,1.36918,1.36929
TRUEFX:USDCAD,2025-06-09T00:50:00+00:00,1.36928,1.36929,1.36916,1.36917
TRUEFX:USDCAD,2025-06-09T00:51:00+00:00,1.36918,1.36938,1.36916,1.36928
TRUEFX:USDCAD,2025-06-09T00:52:00+00:00,1.36927,1.3694,1.36917,1.36917
TRUEFX:USDCAD,2025-06-09T00:53:00+00:00,1.36927,1.36929,1.36911,1.36921
TRUEFX:USDCAD,2025-06-09T00:54:00+00:00,1.36913,1.36921,1.36898,1.36911
TRUEFX:USDCAD,2025-06-09T00:55:00+00:00,1.36908,1.36927,1.36897,1.36927
TRUEFX:USDCAD,2025-06-09T00:56:00+00:00,1.36917,1.36927,1.36909,1.36921
TRUEFX:USDCAD,2025-06-09T00:57:00+00:00,1.36909,1.3693,1.36909,1.36928
TRUEFX:USDCAD,2025-06-09T00:58:00+00:00,1.36927,1.36937,1.36919,1.36929
TRUEFX:USDCAD,2025-06-09T00:59:00+00:00,1.36935,1.36936,1.3692,1.3693
TRUEFX:USDCAD,2025-06-09T01:00:00+00:00,1.36929,1.36931,1.36911,1.36921
TRUEFX:USDCAD,2025-06-09T01:01:00+00:00,1.36921,1.36921,1.36899,1.36909
TRUEFX:USDCAD,2025-06-09T01:02:00+00:00,1.36908,1.36909,1.36891,1.369
TRUEFX:USDCAD,2025-06-09T01:03:00+00:00,1.36909,1.36918,1.36894,1.36918
TRUEFX:USDCAD,2025-06-09T01:04:00+00:00,1.36909,1.36918,1.36886,1.369
TRUEFX:USDCAD,2025-06-09T01:05:00+00:00,1.3689,1.36899,1.3688,1.36898
TRUEFX:USDCAD,2025-06-09T01:06:00+00:00,1.36898,1.36898,1.36877,1.36891
TRUEFX:USDCAD,2025-06-09T01:07:00+00:00,1.3689,1.3689,1.36876,1.3689
TRUEFX:USDCAD,2025-06-09T01:08:00+00:00,1.3688,1.36891,1.36874,1.36879
TRUEFX:USDCAD,2025-06-09T01:09:00+00:00,1.36887,1.3689,1.36874,1.36879
TRUEFX:USDCAD,2025-06-09T01:10:00+00:00,1.3688,1.3689,1.3687,1.36871
TRUEFX:USDCAD,2025-06-09T01:11:00+00:00,1.36871,1.36883,1.36869,1.3688
TRUEFX:USDCAD,2025-06-09T01:12:00+00:00,1.36872,1.36891,1.3687,1.36881
TRUEFX:USDCAD,2025-06-09T01:13:00+00:00,1.36889,1.3689,1.36864,1.36884
TRUEFX:USDCAD,2025-06-09T01:14:00+00:00,1.36883,1.36889,1.36871,1.36872
TRUEFX:USDCAD,2025-06-09T01:15:00+00:00,1.36874,1.36887,1.36862,1.36874
TRUEFX:USDCAD,2025-06-09T01:16:00+00:00,1.36872,1.36873,1.36858,1.36869
TRUEFX:USDCAD,2025-06-09T01:17:00+00:00,1.36868,1.36876,1.3686,1.36871
TRUEFX:USDCAD,2025-06-09T01:18:00+00:00,1.36864,1.36873,1.36853,1.36863
TRUEFX:USDCAD,2025-06-09T01:19:00+00:00,1.36862,1.36867,1.3685,1.36865
TRUEFX:USDCAD,2025-06-09T01:20:00+00:00,1.36857,1.3687,1.36852,1.36864
TRUEFX:USDCAD,2025-06-09T01:21:00+00:00,1.36855,1.36863,1.36845,1.36851
TRUEFX:USDCAD,2025-06-09T01:22:00+00:00,1.36852,1.36864,1.36848,1.36859
TRUEFX:USDCAD,2025-06-09T01:23:00+00:00,1.36851,1.3686,1.36833,1.36843
TRUEFX:USDCAD,2025-06-09T01:24:00+00:00,1.36834,1.36845,1.36825,1.36843
TRUEFX:USDCAD,2025-06-09T01:25:00+00:00,1.36843,1.36846,1.36828,1.36843
TRUEFX:USDCAD,2025-06-09T01:26:00+00:00,1.36846,1.36854,1.36836,1.36852
TRUEFX:USDCAD,2025-06-09T01:27:00+00:00,1.36853,1.36859,1.3684,1.36847
TRUEFX:USDCAD,2025-06-09T01:28:00+00:00,1.36854,1.36854,1.36834,1.36845
TRUEFX:USDCAD,2025-06-09T01:29:00+00:00,1.36852,1.36853,1.36836,1.36846
TRUEFX:USDCAD,2025-06-09T01:30:00+00:00,1.36841,1.36856,1.3684,1.36846
TRUEFX:USDCAD,2025-06-09T01:31:00+00:00,1.36856,1.36861,1.36845,1.36861
TRUEFX:USDCAD,2025-06-09T01:32:00+00:00,1.36861,1.36861,1.36844,1.36852
TRUEFX:USDCAD,2025-06-09T01:33:00+00:00,1.36859,1.36873,1.36852,1.36862
TRUEFX:USDCAD,2025-06-09T01:34:00+00:00,1.36871,1.36873,1.36841,1.36844
