TRUEFX:EURGBP,2025-05-01T00:00:00+00:00,0.84998,0.85029,0.84991,0.85007
TRUEFX:EURGBP,2025-05-01T00:01:00+00:00,0.85022,0.85027,0.85003,0.85009
TRUEFX:EURGBP,2025-05-01T00:02:00+00:00,0.85026,0.85026,0.84997,0.85002
TRUEFX:EURGBP,2025-05-01T00:03:00+00:00,0.85012,0.85031,0.85001,0.85014
TRUEFX:EURGBP,2025-05-01T00:04:00+00:00,0.8503,0.85036,0.85013,0.85024
TRUEFX:EURGBP,2025-05-01T00:05:00+00:00,0.85017,0.85041,0.85016,0.85031
TRUEFX:EURGBP,2025-05-01T00:06:00+00:00,0.85024,0.85038,0.85011,0.85031
TRUEFX:EURGBP,2025-05-01T00:07:00+00:00,0.8503,0.85035,0.85012,0.85028
TRUEFX:EURGBP,2025-05-01T00:08:00+00:00,0.85026,0.85037,0.85018,0.8503
TRUEFX:EURGBP,2025-05-01T00:09:00+00:00,0.85031,0.85039,0.85022,0.85024
TRUEFX:EURGBP,2025-05-01T00:10:00+00:00,0.8503,0.85039,0.85021,0.85029
TRUEFX:EURGBP,2025-05-01T00:11:00+00:00,0.85035,0.85039,0.8502,0.85021
TRUEFX:EURGBP,2025-05-01T00:12:00+00:00,0.8503,0.85036,0.85019,0.85025
TRUEFX:EURGBP,2025-05-01T00:13:00+00:00,0.8502,0.85035,0.85014,0.85018
TRUEFX:EURGBP,2025-05-01T00:14:00+00:00,0.85024,0.85034,0.85017,0.85025
TRUEFX:EURGBP,2025-05-01T00:15:00+00:00,0.85028,0.85034,0.85019,0.8502
TRUEFX:EURGBP,2025-05-01T00:16:00+00:00,0.85034,0.85036,0.85018,0.85027
TRUEFX:EURGBP,2025-05-01T00:17:00+00:00,0.85024,0.85033,0.85013,0.85014
TRUEFX:EURGBP,2025-05-01T00:18:00+00:00,0.8502,0.8503,0.85009,0.8502
TRUEFX:EURGBP,2025-05-01T00:19:00+00:00,0.85017,0.85034,0.8501,0.85013
