TRUEFX:NZDUSD,2025-05-01T00:00:00+00:00,0.59357,0.59394,0.59354,0.59383
TRUEFX:NZDUSD,2025-05-01T00:01:00+00:00,0.59383,0.59398,0.59378,0.59386
TRUEFX:NZDUSD,2025-05-01T00:02:00+00:00,0.59382,0.59395,0.5937,0.59373
TRUEFX:NZDUSD,2025-05-01T00:03:00+00:00,0.59381,0.59388,0.59367,0.59383
TRUEFX:NZDUSD,2025-05-01T00:04:00+00:00,0.59376,0.59388,0.59371,0.59388
TRUEFX:NZDUSD,2025-05-01T00:05:00+00:00,0.59385,0.59389,0.59376,0.59382
TRUEFX:NZDUSD,2025-05-01T00:06:00+00:00,0.59382,0.59382,0.5935,0.59363
TRUEFX:NZDUSD,2025-05-01T00:07:00+00:00,0.59357,0.59371,0.59353,0.59369
TRUEFX:NZDUSD,2025-05-01T00:08:00+00:00,0.59369,0.59373,0.59355,0.59369
TRUEFX:NZDUSD,2025-05-01T00:09:00+00:00,0.5937,0.59373,0.5936,0.59365
TRUEFX:NZDUSD,2025-05-01T00:10:00+00:00,0.5937,0.5938,0.59364,0.59369
TRUEFX:NZDUSD,2025-05-01T00:11:00+00:00,0.59377,0.59385,0.59369,0.59376
TRUEFX:NZDUSD,2025-05-01T00:12:00+00:00,0.59376,0.59385,0.59371,0.59372
TRUEFX:NZDUSD,2025-05-01T00:13:00+00:00,0.59373,0.59385,0.59365,0.59371
TRUEFX:NZDUSD,2025-05-01T00:14:00+00:00,0.59372,0.59382,0.5937,0.59379
TRUEFX:NZDUSD,2025-05-01T00:15:00+00:00,0.5937,0.59383,0.59368,0.59383
TRUEFX:NZDUSD,2025-05-01T00:16:00+00:00,0.59382,0.59386,0.59373,0.59377
TRUEFX:NZDUSD,2025-05-01T00:17:00+00:00,0.59379,0.59386,0.59366,0.59384
TRUEFX:NZDUSD,2025-05-01T00:18:00+00:00,0.59383,0.59391,0.59372,0.59381
TRUEFX:NZDUSD,2025-05-01T00:19:00+00:00,0.59378,0.59398,0.59375,0.59398
TRUEFX:NZDUSD,2025-05-01T00:20:00+00:00,0.59391,0.594,0.59381,0.59387
TRUEFX:NZDUSD,2025-05-01T00:21:00+00:00,0.59389,0.5943,0.59385,0.59409
